"","comuna_name","year","geography_unit","weighted_mean_income","weighted_median_income","weighted_gini_income","lb_weighted_mean_income","ub_weighted_mean_income","lb_weighted_median_income","ub_weighted_median_income","lb_weighted_gini_income","ub_weighted_gini_income"
"1550","Purén",2000,3,80831,49462,0.517,72581,89053,41056,55996,0.481,0.549
"1551","Purén",2009,3,93646,71285,0.446,82653,113757,61626,75000,0.395,0.539
"1552","Purén",2003,3,439281,54771,0.813,322988,687245,49406,63248,0.769,0.843
"1553","Purén",2011,3,164098,140813,0.428,148556,182349,109231,149275,0.401,0.461
"1554","Purén",2006,3,89668,52407,0.526,76209,100676,50254,55442,0.459,0.576
"1555","Purranque",2009,3,145074,89980,0.487,120245,182218,84838,96354,0.394,0.579
"1556","Purranque",2006,3,101739,79541,0.404,95371,107884,75720,82328,0.385,0.429
"1557","Purranque",2003,3,115306,65818,0.536,99733,133932,58104,68403,0.472,0.594
"1558","Purranque",2011,3,165423,104496,0.464,145905,189393,90718,117086,0.421,0.504
"1559","Purranque",2000,3,84031,51904,0.51,73242,92767,45712,54375,0.467,0.548
"1560","Putaendo",2011,3,210883,129465,0.534,173964,269815,102738,146078,0.467,0.603
"1561","Putaendo",2009,3,150096,118094,0.362,141494,157916,111419,126210,0.343,0.377
"1562","Putaendo",2006,3,87532,64250,0.397,81812,93704,61164,67357,0.368,0.42
"1563","Putre",2015,3,173817,121325,0.437,158652,193647,112345,128866,0.407,0.481
"1564","Putre",2011,3,138872,107120,0.382,120744,162773,96692,111790,0.33,0.427
"1565","Putre",2009,3,105819,78625,0.403,96915,117164,75000,88158,0.367,0.432
"1566","Puyehue",2003,3,83067,62837,0.415,78955,88695,58612,67159,0.391,0.438
"1567","Puyehue",2011,3,166730,107511,0.446,140819,195746,103096,133499,0.382,0.501
"1568","Puyehue",2000,3,82413,51375,0.478,75958,90376,50063,54875,0.438,0.511
"1569","Puyehue",2009,3,181598,120341,0.464,162239,205389,112807,124151,0.415,0.513
"1570","Puyehue",2006,3,120407,73856,0.509,100300,144443,68868,79318,0.42,0.591
"1571","Queilén",2003,3,45751,33736,0.434,41110,51412,32125,35494,0.378,0.498
"1572","Queilén",2000,3,44358,35680,0.376,42028,46332,34979,37173,0.354,0.395
"1573","Queilén",2011,3,143775,87863,0.509,108529,175546,73935,92712,0.403,0.576
"1574","Queilén",2006,3,95701,74975,0.356,90592,99830,71420,78292,0.34,0.368
"1575","Queilén",2009,3,133340,105470,0.375,123041,142669,97030,113143,0.341,0.399
"1576","Quellón",2015,3,228808,156957,0.435,216437,242810,151694,163077,0.412,0.456
"1577","Quellón",2011,3,250191,113848,0.578,203943,318902,107661,144497,0.506,0.649
"1578","Quellón",2009,3,130470,100423,0.449,116901,148444,90048,104040,0.405,0.491
"1579","Quellón",2006,3,120228,86756,0.448,108059,134274,83748,90489,0.405,0.495
"1580","Quemchi",2009,3,167470,116786,0.455,151261,184590,110985,121178,0.413,0.494
"1581","Quemchi",2011,3,162804,112815,0.404,147773,177626,100621,129528,0.364,0.445
"1582","Quemchi",2006,3,127362,98747,0.368,119251,135377,87285,102644,0.344,0.39
"1583","Quilaco",1996,3,40208,31100,0.404,37768,42555,27568,33294,0.379,0.427
"1584","Quilaco",2011,3,119541,95819,0.376,109099,132779,83612,105888,0.348,0.403
"1585","Quilaco",2003,3,67739,50903,0.393,62121,72811,49400,53797,0.348,0.427
"1586","Quilaco",2000,3,53914,42146,0.375,51313,56708,40818,46110,0.358,0.391
"1587","Quilaco",1992,3,26303,20009,0.411,24928,28193,19151,21490,0.389,0.431
"1588","Quilaco",2009,3,104812,74502,0.436,95602,113779,69345,79684,0.399,0.48
"1589","Quilaco",2006,3,78193,55900,0.445,72538,85711,51987,61914,0.418,0.468
"1590","Quilaco",1994,3,26704,22545,0.377,25368,28132,20551,23443,0.355,0.391
"1591","Quilaco",1990,3,20311,14888,0.417,19164,22041,14710,15597,0.39,0.452
"1592","Quilaco",1998,3,61052,43711,0.444,56293,65310,40876,46721,0.406,0.481
"1593","Quilicura",2011,3,182838,147951,0.338,167004,203259,138231,170664,0.301,0.385
"1594","Quilicura",2006,3,167349,106032,0.442,156298,176371,102916,116008,0.416,0.463
"1595","Quilicura",2003,3,150941,103925,0.441,142309,162053,96162,113009,0.421,0.466
"1596","Quilicura",2009,3,181234,136283,0.438,168598,197620,126480,147453,0.41,0.474
"1597","Quilicura",1992,3,54867,38937,0.424,50789,58419,35570,44482,0.4,0.455
"1598","Quilicura",2015,3,246492,208666,0.344,234731,256491,2e+05,214369,0.325,0.364
"1599","Quilicura",1994,3,95165,66824,0.431,88196,101848,60520,69504,0.404,0.45
"1600","Quilicura",1998,3,118137,85355,0.422,111270,125652,80820,91911,0.401,0.44
"1601","Quilicura",2000,3,115704,92905,0.392,109129,123301,84828,98473,0.366,0.421
"1602","Quilleco",2009,3,103991,84974,0.354,97081,112785,81209,88399,0.313,0.393
"1603","Quilleco",1992,3,29691,20804,0.424,27835,31365,20027,21679,0.405,0.44
"1604","Quilleco",1996,3,51066,36421,0.412,47719,54257,33869,38468,0.393,0.435
"1605","Quilleco",2006,3,70284,54015,0.381,65687,74888,50486,58323,0.355,0.403
"1606","Quilleco",2011,3,119626,93375,0.403,105001,131853,84263,96997,0.357,0.437
"1607","Quilleco",2003,3,76776,55987,0.433,72937,81118,52477,58718,0.409,0.458
"1608","Quilleco",1990,3,20326,14868,0.417,19251,21910,14313,15687,0.395,0.441
"1609","Quilleco",1994,3,43367,29300,0.462,40549,46910,27335,35700,0.431,0.49
"1610","Quilleco",2000,3,70824,52146,0.427,66320,75566,49409,54885,0.408,0.45
"1611","Quilleco",1998,3,59796,45568,0.432,56841,63434,42013,47464,0.414,0.451
"1612","Quillón",2006,3,92108,60342,0.444,84967,102070,54398,64657,0.413,0.481
"1613","Quillón",2009,3,127608,80000,0.483,109398,146627,75565,88078,0.434,0.526
"1614","Quillón",2011,3,253033,140695,0.458,195728,311611,119381,223199,0.394,0.493
"1615","Quillota",1996,3,79132,55705,0.463,73177,85400,51671,58468,0.435,0.493
"1616","Quillota",1994,3,66455,46588,0.463,62742,70585,43613,50984,0.44,0.49
"1617","Quillota",2011,3,187720,131324,0.418,174470,202238,119223,141000,0.391,0.438
"1618","Quillota",1990,3,29408,18066,0.494,27347,32043,17054,18751,0.47,0.519
"1619","Quillota",2015,3,238383,171667,0.412,223259,257061,164900,181416,0.382,0.438
"1620","Quillota",2006,3,130868,89722,0.445,121519,139501,81985,94080,0.421,0.468
"1621","Quillota",1998,3,94693,61766,0.473,88379,103410,56695,63000,0.453,0.495
"1622","Quillota",2003,3,102508,73007,0.424,97563,108595,70456,80458,0.404,0.441
"1623","Quillota",2009,3,154959,101857,0.429,141800,173387,96595,112307,0.399,0.469
"1624","Quillota",2000,3,112206,75000,0.504,103751,120648,67410,83304,0.478,0.53
"1625","Quillota",1992,3,52416,34495,0.481,47833,56716,32180,36807,0.443,0.514
"1626","Quilpué",2015,3,266625,183895,0.419,255183,276142,179350,189930,0.401,0.436
"1627","Quilpué",2011,3,247256,149736,0.501,229116,264650,138745,160651,0.479,0.519
"1628","Quinchao",2009,3,165174,123707,0.413,154351,178533,108935,129407,0.37,0.451
"1629","Quinchao",2006,3,149924,107336,0.422,139281,159176,103718,114710,0.393,0.448
"1630","Quinchao",2011,3,173280,102514,0.499,148866,194581,84884,110266,0.458,0.522
"1631","Quinta de Tilcoco",2009,3,132462,97098,0.365,123814,142087,93505,106080,0.344,0.386
"1632","Quinta de Tilcoco",2011,3,141585,112042,0.333,128591,156446,109523,131657,0.284,0.399
"1633","Quinta de Tilcoco",2006,3,113672,80066,0.415,105194,123364,72341,87392,0.384,0.443
"1634","Quinta Normal",2003,3,133314,102447,0.408,126588,142343,98476,112729,0.391,0.436
"1635","Quinta Normal",2015,3,283868,220666,0.349,264836,296815,214334,233406,0.328,0.365
"1636","Quinta Normal",2011,3,215308,150971,0.444,182567,242305,140033,160216,0.379,0.485
"1637","Quinta Normal",1994,3,100984,80833,0.408,96093,107873,71489,85745,0.386,0.435
"1638","Quinta Normal",2000,3,109208,86615,0.357,100258,122859,76376,96672,0.327,0.402
"1639","Quinta Normal",1996,3,118038,88666,0.43,110872,128538,82809,89925,0.409,0.458
"1640","Quinta Normal",1992,3,55900,47789,0.367,53557,58774,43305,50711,0.352,0.385
"1641","Quinta Normal",2009,3,209862,153528,0.42,194716,223892,148778,158851,0.386,0.452
"1642","Quinta Normal",1990,3,44767,30933,0.444,42185,48117,27651,37443,0.427,0.464
"1643","Quinta Normal",2006,3,141579,93940,0.451,130251,151178,91451,99246,0.422,0.473
"1644","Quinta Normal",1998,3,123498,94761,0.411,117186,129069,89440,102050,0.387,0.43
"1645","Quintero",2011,3,139328,122570,0.365,120774,161008,87520,140405,0.291,0.418
"1646","Quintero",2009,3,157740,123036,0.421,146047,169246,110018,126460,0.391,0.458
"1647","Quintero",2006,3,121960,90611,0.421,113952,130029,83834,93358,0.404,0.438
"1648","Quirihue",2009,3,135630,91197,0.477,122708,153153,81085,98583,0.428,0.515
"1649","Quirihue",2011,3,128409,129150,0.318,115616,154163,109814,133316,0.26,0.379
"1650","Quirihue",2006,3,105561,56375,0.583,91725,122331,55713,59713,0.528,0.622
"1651","Rancagua",2015,3,249806,190000,0.42,239098,260307,180932,194792,0.399,0.438
"1652","Rancagua",2011,3,213702,150900,0.4,193937,245430,130468,172852,0.366,0.443
"1653","Rancagua",2000,3,133696,96778,0.465,126103,140801,92943,99688,0.445,0.479
"1654","Rancagua",2009,3,233512,149734,0.473,220606,253099,135414,160917,0.455,0.496
"1655","Rancagua",2003,3,131581,91187,0.461,122466,141123,80000,96797,0.444,0.481
"1656","Rancagua",2006,3,188457,125639,0.465,176482,201822,113636,131736,0.444,0.492
"1657","Rancagua",1996,3,101074,57847,0.54,91092,112530,55834,60748,0.51,0.577
"1658","Rancagua",1994,3,80483,52030,0.491,75897,86841,49929,52588,0.467,0.518
"1659","Rancagua",1992,3,77397,47480,0.493,72855,82511,44734,49840,0.476,0.51
"1660","Rancagua",1998,3,116024,60972,0.527,106199,123272,58408,65516,0.506,0.542
"1661","Rancagua",1990,3,45190,27485,0.538,41678,48867,24620,29625,0.511,0.56
"1662","Ránquil",2006,3,92090,68366,0.404,85797,98523,64702,71485,0.37,0.432
"1663","Ránquil",2009,3,113127,81100,0.423,103050,123065,79431,85724,0.377,0.448
"1664","Ránquil",2011,3,146417,119453,0.37,131815,161172,98662,137652,0.33,0.395
"1665","Rauco",2009,3,112235,91823,0.328,104955,120739,89315,98953,0.308,0.356
"1666","Rauco",2000,3,82748,47171,0.51,76585,90849,46357,52805,0.483,0.534
"1667","Rauco",1994,3,50911,27775,0.538,45301,58048,24724,29926,0.502,0.573
"1668","Rauco",2006,3,88929,64558,0.421,79552,95290,58586,68293,0.385,0.454
"1669","Rauco",2003,3,86034,53548,0.504,75624,98525,49961,57444,0.457,0.55
"1670","Rauco",1998,3,64533,37169,0.483,57661,71025,33703,39229,0.454,0.516
"1671","Rauco",1996,3,76792,33987,0.609,63905,94749,32962,38123,0.539,0.677
"1672","Rauco",2011,3,161123,101743,0.451,128497,218736,97720,114253,0.328,0.581
"1673","Recoleta",2006,3,129101,95271,0.406,120729,136685,92583,1e+05,0.373,0.426
"1674","Recoleta",2003,3,130115,90454,0.44,120253,140295,85790,91896,0.411,0.461
"1675","Recoleta",2009,3,167150,127500,0.388,158875,175417,122572,138012,0.366,0.407
"1676","Recoleta",1994,3,77775,46825,0.538,60805,98031,41362,48179,0.4,0.625
"1677","Recoleta",2000,3,116119,79235,0.456,109156,123254,74553,86319,0.433,0.477
"1678","Recoleta",1992,3,60031,38780,0.477,55958,64832,35467,41628,0.453,0.503
"1679","Recoleta",1998,3,101036,80546,0.393,96257,105831,72854,88390,0.375,0.411
"1680","Recoleta",2015,3,211003,162162,0.396,201579,221872,153861,165271,0.377,0.414
"1681","Recoleta",2011,3,160350,122880,0.35,151696,170140,117106,127285,0.325,0.368
"1682","Recoleta",1990,3,31698,25429,0.372,30029,33506,24730,26343,0.353,0.392
"1683","Renaico",2003,3,95178,60979,0.52,86101,101877,54864,63770,0.484,0.545
"1684","Renaico",2009,3,115925,89458,0.431,106000,123144,83028,93085,0.402,0.455
"1685","Renaico",2006,3,72777,55582,0.378,68803,77089,52773,56451,0.358,0.408
"1686","Renaico",1996,3,62674,41493,0.468,57072,68657,37903,46190,0.437,0.507
"1687","Renaico",1998,3,89739,63503,0.456,84221,96768,60784,68462,0.43,0.48
"1688","Renaico",2000,3,64876,41807,0.428,56751,76836,37554,45650,0.38,0.487
"1689","Renaico",2011,3,141210,118534,0.388,126629,157186,99612,122818,0.345,0.426
"1690","Renca",1994,3,77391,55078,0.409,72609,82393,51938,56981,0.392,0.426
"1691","Renca",2003,3,125580,81202,0.491,105693,144247,76089,85816,0.403,0.552
"1692","Renca",2015,3,193794,152983,0.349,186197,204659,146080,166076,0.333,0.365
"1693","Renca",2006,3,130543,107245,0.413,123021,137802,96051,114063,0.39,0.432
"1694","Renca",2000,3,96649,75107,0.397,91267,102260,72205,78135,0.373,0.42
"1695","Renca",1992,3,53323,34043,0.484,48467,57989,32602,36455,0.451,0.517
"1696","Renca",2011,3,133259,101195,0.367,123664,141834,96545,109415,0.338,0.397
"1697","Renca",1996,3,95624,55656,0.495,85462,108859,52779,60833,0.442,0.551
"1698","Renca",1998,3,118515,82753,0.438,111453,126142,76028,85340,0.42,0.463
"1699","Renca",1990,3,29671,19445,0.492,27254,32064,17445,20941,0.458,0.519
"1700","Renca",2009,3,157270,109367,0.437,149192,166247,104339,117494,0.415,0.454
"1701","Rengo",2015,3,176289,144000,0.355,166390,186408,138551,146000,0.334,0.377
"1702","Rengo",2006,3,106997,80039,0.375,98546,115603,77214,85567,0.339,0.407
"1703","Rengo",2011,3,203383,165878,0.375,187613,228968,148314,177324,0.326,0.432
"1704","Rengo",2009,3,162189,115437,0.403,151781,176151,105554,132573,0.377,0.432
"1705","Requínoa",2011,3,165755,144513,0.31,156590,178495,132744,146246,0.283,0.326
"1706","Requínoa",2009,3,126089,102787,0.308,120382,132132,98055,106927,0.289,0.324
"1707","Requínoa",2015,3,190780,161145,0.327,184573,197459,156761,166050,0.311,0.343
"1708","Requínoa",2006,3,101496,73969,0.406,95615,109232,69502,77026,0.376,0.435
"1709","Retiro",2011,3,151177,102054,0.438,137720,170538,87340,115694,0.406,0.473
"1710","Retiro",2009,3,92980,69366,0.403,87329,99739,66542,73152,0.374,0.439
"1711","Retiro",2006,3,58313,45120,0.344,55575,61612,43933,47835,0.327,0.364
"1712","Rinconada",2011,3,298980,159133,0.451,230557,409590,145201,292408,0.352,0.559
"1713","Rinconada",2009,3,197403,129629,0.421,182078,214316,117554,153819,0.384,0.457
"1714","Rinconada",2003,3,79221,60450,0.406,74152,84455,58047,63425,0.373,0.446
"1715","Rinconada",1998,3,68812,49839,0.426,63157,74761,45940,53212,0.393,0.456
"1716","Rinconada",2006,3,97257,78056,0.356,88841,103449,74952,79258,0.321,0.392
"1717","Rinconada",1994,3,48413,35276,0.403,45046,52192,33596,36420,0.376,0.429
"1718","Río Bueno",2011,3,165419,101558,0.488,152591,177340,94053,105757,0.457,0.516
"1719","Río Bueno",2009,3,105377,78814,0.399,97848,113223,75000,87397,0.368,0.423
"1720","Río Bueno",2015,3,203695,148080,0.414,190565,219254,140108,159016,0.378,0.448
"1721","Río Claro",2011,3,143841,106020,0.416,127421,167077,102040,122160,0.36,0.472
"1722","Río Claro",1994,3,44543,29958,0.508,37722,53585,28322,31260,0.436,0.581
"1723","Río Claro",2006,3,89904,70869,0.351,85711,95556,67260,73145,0.323,0.38
"1724","Río Claro",2003,3,57946,48714,0.376,54213,62258,45852,52421,0.348,0.416
"1725","Río Claro",2009,3,110432,89141,0.375,101374,124698,82114,91692,0.326,0.447
"1726","Río Claro",2000,3,70811,48041,0.469,64015,76921,46374,50423,0.428,0.505
"1727","Río Hurtado",2009,3,112007,84500,0.388,103338,122708,75167,91992,0.348,0.41
"1728","Río Hurtado",2011,3,108522,93027,0.339,95545,121075,81691,97892,0.297,0.366
"1729","Río Hurtado",2006,3,80018,59500,0.442,72507,87487,57201,63125,0.402,0.482
"1730","Río Ibáñez",2006,3,110883,84574,0.44,96683,120993,74184,89274,0.396,0.481
"1731","Río Ibáñez",2009,3,182713,97850,0.53,162742,207233,92949,102862,0.501,0.551
"1732","Río Ibáñez",2011,3,190765,119972,0.502,155902,225929,117131,140545,0.436,0.56
"1733","Río Negro",2009,3,143561,110396,0.411,133737,152779,97885,115122,0.385,0.435
"1734","Río Negro",2006,3,137345,71339,0.587,92914,205251,65733,74900,0.407,0.714
"1735","Río Negro",2000,3,69572,42300,0.527,62711,78952,38324,45660,0.49,0.568
"1736","Río Negro",2003,3,109328,67093,0.49,98970,120445,63000,74588,0.459,0.523
"1737","Río Negro",2011,3,167007,134152,0.37,152600,180718,124229,151159,0.34,0.404
"1738","Río Negro",2015,3,179798,127160,0.401,164843,192500,125007,136315,0.371,0.437
"1739","Romeral",2003,3,78168,48000,0.506,66701,89273,45779,49610,0.438,0.568
"1740","Romeral",2000,3,57203,36520,0.471,51299,67871,33639,37348,0.422,0.525
"1741","Romeral",1994,3,27856,21170,0.39,25659,29523,20617,22491,0.351,0.423
"1742","Romeral",2006,3,147673,89406,0.518,125872,178168,83738,93485,0.454,0.584
"1743","Romeral",2011,3,131240,91123,0.458,117432,147700,81360,100968,0.42,0.489
"1744","Romeral",2009,3,134739,91786,0.424,122759,147664,89057,94984,0.378,0.465
"1745","Saavedra",2009,3,86899,66127,0.412,79423,97660,58889,73796,0.375,0.46
"1746","Saavedra",2011,3,113859,62342,0.541,97227,137994,58913,74618,0.467,0.618
"1747","Saavedra",2006,3,69265,41172,0.505,59355,78541,38478,43913,0.446,0.565
"1748","Sagrada Familia",2011,3,135362,110744,0.352,124389,147913,98365,116924,0.316,0.388
"1749","Sagrada Familia",1994,3,39410,21848,0.506,35650,43426,21256,23424,0.463,0.545
"1750","Sagrada Familia",2006,3,85603,68758,0.391,78610,92632,63050,73394,0.351,0.422
"1751","Sagrada Familia",2000,3,73050,44001,0.544,63202,88783,40459,46032,0.488,0.606
"1752","Sagrada Familia",2003,3,83131,51693,0.482,75202,93842,50205,53579,0.437,0.529
"1753","Sagrada Familia",2009,3,119627,95826,0.363,113376,128160,89643,101118,0.327,0.393
"1754","Salamanca",1998,3,51786,36131,0.421,47367,56942,34903,37834,0.379,0.457
"1755","Salamanca",1994,3,34391,21160,0.502,31060,37683,20469,23063,0.458,0.538
"1756","Salamanca",2009,3,118400,91213,0.43,108372,130273,88672,97247,0.401,0.469
"1757","Salamanca",2011,3,140917,88395,0.451,122037,163134,88395,96973,0.396,0.503
"1758","Salamanca",2006,3,123117,81211,0.51,108144,141491,75184,85282,0.457,0.573
"1759","Salamanca",2003,3,79232,52246,0.454,69959,90741,50226,58603,0.387,0.503
"1760","Salamanca",2000,3,75035,50737,0.505,64123,86794,49042,55777,0.417,0.567
"1761","San Antonio",2006,3,101924,70285,0.445,95104,109662,67694,75131,0.418,0.468
"1762","San Antonio",2011,3,139891,116188,0.351,133118,148093,111761,121130,0.328,0.377
"1763","San Antonio",2009,3,136378,102138,0.37,130060,144273,95530,111980,0.354,0.391
"1764","San Antonio",2015,3,201169,161480,0.355,193343,211349,153039,162712,0.338,0.376
"1765","San Antonio",1992,3,49960,32817,0.481,46583,53572,31230,34865,0.453,0.503
"1766","San Antonio",1994,3,53822,37110,0.447,50579,59080,34098,40725,0.425,0.48
"1767","San Antonio",2003,3,91995,67488,0.435,84167,100365,65078,69667,0.391,0.476
"1768","San Antonio",2000,3,100186,68675,0.482,92866,109025,62374,71811,0.459,0.506
"1769","San Antonio",1998,3,89006,61199,0.445,81779,94518,54917,65514,0.42,0.464
"1770","San Antonio",1996,3,92309,54343,0.499,82525,112127,51361,59458,0.455,0.566
"1771","San Bernardo",2011,3,149528,115707,0.391,141794,157480,107212,117052,0.369,0.411
"1772","San Bernardo",1998,3,91956,59899,0.462,85744,101891,55612,66948,0.435,0.5
"1773","San Bernardo",2003,3,111063,67768,0.491,103845,121562,63333,74100,0.461,0.524
"1774","San Bernardo",1994,3,112857,73812,0.497,103044,123595,70710,76870,0.466,0.523
"1775","San Bernardo",2006,3,124819,92903,0.448,116972,132715,83623,95950,0.427,0.467
"1776","San Bernardo",2015,3,224763,167399,0.401,214786,235315,162064,172885,0.379,0.42
"1777","San Bernardo",2009,3,151388,121741,0.368,146075,157851,116409,125054,0.355,0.386
"1778","San Bernardo",1996,3,84765,51666,0.506,78951,94166,48181,55035,0.478,0.554
"1779","San Bernardo",1990,3,38223,28092,0.456,35582,41056,26560,28694,0.428,0.485
"1780","San Bernardo",1992,3,51265,32973,0.5,46060,55128,30425,35903,0.465,0.527
"1781","San Bernardo",2000,3,100157,65091,0.453,94389,105784,62350,68310,0.427,0.474
"1782","San Carlos",2006,3,128608,67422,0.589,108417,151364,64986,69433,0.525,0.63
"1783","San Carlos",2011,3,134253,102566,0.419,120606,149552,96170,104886,0.38,0.454
"1784","San Carlos",2009,3,147873,93203,0.494,134745,161689,83277,100625,0.462,0.529
"1785","San Clemente",1994,3,30514,23199,0.376,28670,32809,22305,24987,0.346,0.409
"1786","San Clemente",2009,3,131230,81107,0.486,108025,156988,75216,87480,0.396,0.55
"1787","San Clemente",2006,3,78262,64024,0.356,75086,84218,59595,71049,0.334,0.377
"1788","San Clemente",2011,3,129259,102058,0.37,121382,137017,95167,105088,0.342,0.392
"1789","San Clemente",2015,3,156375,138333,0.295,149931,165632,133470,149917,0.276,0.314
"1790","San Clemente",2003,3,82162,57871,0.452,71985,99222,55355,63333,0.375,0.519
"1791","San Clemente",2000,3,108964,59648,0.555,92277,139361,57300,62581,0.48,0.63
"1792","San Esteban",2006,3,121645,87122,0.44,110228,133045,82240,93676,0.396,0.472
"1793","San Esteban",1998,3,65086,44057,0.396,61539,69880,43197,49728,0.372,0.422
"1794","San Esteban",1994,3,53403,32463,0.492,47202,62214,31185,33130,0.439,0.551
"1795","San Esteban",2003,3,96586,62168,0.46,84211,110069,60316,66174,0.39,0.526
"1796","San Esteban",2009,3,166607,122870,0.399,155805,178139,108500,136548,0.375,0.427
"1797","San Esteban",2011,3,199647,114018,0.495,161328,245474,105230,132104,0.409,0.566
"1798","San Esteban",2000,3,76660,48266,0.48,70266,87627,46262,51826,0.442,0.529
"1799","San Fabián",2009,3,111922,86984,0.411,102540,124988,81126,92012,0.365,0.459
"1800","San Fabián",2011,3,117575,95978,0.38,103179,139883,87884,97920,0.312,0.438
"1801","San Fabián",2006,3,75981,48213,0.512,67203,82878,46545,52746,0.471,0.54
"1802","San Felipe",2006,3,119030,93635,0.414,109234,130571,87896,95234,0.377,0.451
"1803","San Felipe",2011,3,178297,119632,0.437,162487,193989,113361,129642,0.405,0.471
"1804","San Felipe",2009,3,171659,115554,0.43,157524,190738,108980,133375,0.391,0.473
"1805","San Felipe",2015,3,195500,148359,0.391,188789,202670,143333,151244,0.377,0.406
"1806","San Felipe",1996,3,188470,103923,0.547,172416,211152,100274,108688,0.515,0.58
"1807","San Fernando",2009,3,211540,124815,0.495,196211,231135,116908,137244,0.475,0.518
"1808","San Fernando",2003,3,110155,68941,0.5,96793,129547,59144,75076,0.444,0.567
"1809","San Fernando",2011,3,178266,147082,0.345,153308,232396,114060,235695,0.278,0.448
"1810","San Fernando",2006,3,146447,99020,0.436,137441,157327,97090,102752,0.414,0.455
"1811","San Fernando",1996,3,46214,30102,0.455,41484,52631,29367,32428,0.411,0.512
"1812","San Fernando",2000,3,83739,46655,0.505,74577,93695,41390,55405,0.477,0.523
"1813","San Fernando",1998,3,68598,43440,0.476,62301,74247,36751,49327,0.438,0.508
"1814","San Fernando",2015,3,260994,165000,0.476,237298,295928,161735,174191,0.427,0.529
"1815","San Ignacio",2011,3,105561,84214,0.392,93339,115547,74333,90022,0.35,0.433
"1816","San Ignacio",2006,3,62426,42477,0.443,56741,69561,40088,46270,0.404,0.49
"1817","San Ignacio",2009,3,128452,72099,0.533,107780,152997,70225,76438,0.463,0.592
"1818","San Javier",2009,3,112385,90091,0.411,101267,131446,86204,94627,0.355,0.48
"1819","San Javier",2015,3,169377,126954,0.398,158026,183328,113275,139419,0.364,0.441
"1820","San Javier",2006,3,96400,72815,0.451,89423,103829,65729,78011,0.417,0.479
"1821","San Javier",2011,3,119411,94468,0.346,113728,126329,88622,98553,0.318,0.374
"1822","San Joaquín",1998,3,92158,67903,0.428,86748,98298,64780,70380,0.405,0.449
"1823","San Joaquín",2009,3,178289,134050,0.413,166804,188636,120475,144513,0.39,0.431
"1824","San Joaquín",1994,3,49642,38604,0.382,46404,53976,36932,40782,0.35,0.417
"1825","San Joaquín",1992,3,40891,32373,0.35,39511,42569,30691,33315,0.336,0.365
"1826","San Joaquín",2000,3,103761,70000,0.467,94912,112608,68292,72784,0.432,0.51
"1827","San Joaquín",2011,3,155098,110615,0.45,136337,179146,100725,118044,0.41,0.489
"1828","San Joaquín",1996,3,75629,51111,0.447,70468,79857,49205,53952,0.428,0.465
"1829","San Joaquín",2003,3,114725,81694,0.41,107513,122593,78923,83217,0.381,0.44
"1830","San Joaquín",1990,3,25049,19757,0.387,23785,26598,17944,20727,0.362,0.411
"1831","San Joaquín",2006,3,154646,103153,0.455,142423,166902,98651,114938,0.422,0.48
"1832","San José de Maipo",2000,3,87813,59130,0.491,81234,96622,56529,65125,0.464,0.519
"1833","San José de Maipo",2011,3,255140,148065,0.475,200412,314554,131865,175456,0.392,0.532
"1834","San José de Maipo",2009,3,194824,132716,0.481,181757,212081,124301,146424,0.455,0.513
"1835","San José de Maipo",2003,3,99839,65471,0.467,92815,107278,62585,70632,0.438,0.494
"1836","San José de Maipo",1994,3,48796,33392,0.419,45498,51266,32202,36169,0.395,0.437
"1837","San José de Maipo",1998,3,92348,61703,0.458,85616,99344,58650,63564,0.429,0.483
"1838","San José de Maipo",1992,3,43722,28255,0.458,39038,48186,26784,29739,0.41,0.503
"1839","San José de Maipo",2006,3,164652,93026,0.544,142649,187056,88375,95820,0.472,0.591
"1840","San José de Maipo",1990,3,30313,21766,0.411,27916,32859,21064,22631,0.379,0.451
"1841","San Juan de la Costa",2000,3,72478,48415,0.488,66726,78637,45107,50900,0.455,0.517
"1842","San Juan de la Costa",2003,3,89505,55107,0.506,76792,101475,50916,58963,0.459,0.552
"1843","San Juan de la Costa",2006,3,89719,66963,0.419,83843,96863,62384,77761,0.39,0.449
"1844","San Juan de la Costa",2009,3,121270,92683,0.387,112332,131313,88318,97178,0.367,0.414
"1845","San Juan de la Costa",2011,3,106177,79182,0.381,96774,114582,71018,84481,0.345,0.409
"1846","San Miguel",2009,3,319171,224286,0.449,290073,368995,196381,249470,0.418,0.481
"1847","San Miguel",2000,3,75802,57218,0.372,72483,79746,54825,60649,0.36,0.386
"1848","San Miguel",1998,3,71332,54467,0.408,66804,75626,50917,57112,0.385,0.424
"1849","San Miguel",2003,3,98388,69580,0.433,92689,105878,66299,73617,0.403,0.462
"1850","San Miguel",2011,3,224748,165481,0.46,201392,253533,144152,170761,0.417,0.497
"1851","San Miguel",2015,3,489975,310000,0.48,459923,516447,281792,330327,0.459,0.497
"1852","San Miguel",1992,3,38249,31528,0.352,36878,39756,29861,34427,0.339,0.364
"1853","San Miguel",2006,3,360570,197600,0.531,329729,400144,185114,226244,0.5,0.568
"1854","San Miguel",1996,3,66655,51300,0.389,63752,69380,47750,54286,0.374,0.401
"1855","San Miguel",1994,3,58408,42001,0.41,54336,63060,40495,42979,0.372,0.448
"1856","San Miguel",1990,3,23126,14850,0.46,21621,24545,14497,15583,0.433,0.482
